Case ID,Create Fine|Create Fine,Send Fine|Insert Fine Notification,Appeal to Judge|Appeal to Judge,Appeal to Judge|Send for Credit Collection,Payment|Create Fine,Insert Fine Notification|Send Fine,Create Fine|Insert Fine Notification,Create Fine|Payment,Send Fine|Create Fine,Send Fine|Payment,Insert Fine Notification|Add penalty,Add penalty|Send for Credit Collection,Payment|Insert Date Appeal to Prefecture,Send Fine|Appeal to Judge,Insert Fine Notification|Create Fine,Payment|Appeal to Judge,Create Fine|Send Fine,Add penalty|Payment,Appeal to Judge|Create Fine,Add penalty|Insert Fine Notification,Create Fine|Appeal to Judge,Insert Date Appeal to Prefecture|Create Fine,Payment|Insert Fine Notification,Add penalty|Send Fine,Create Fine|Send for Credit Collection,Insert Fine Notification|Payment,Payment|Send for Credit Collection,Appeal to Judge|Payment,Send for Credit Collection|Send Fine,Send Fine|Send Appeal to Prefecture,Payment|Send Fine,Insert Fine Notification|Send for Credit Collection,Send for Credit Collection|Send for Credit Collection,Insert Fine Notification|Insert Fine Notification,Appeal to Judge|Send Fine,Send Fine|Send Fine,Insert Fine Notification|Insert Date Appeal to Prefecture,Send Appeal to Prefecture|Insert Fine Notification,Add penalty|Add penalty,Send Fine|Send for Credit Collection,Send Fine|Add penalty,Send for Credit Collection|Add penalty,Add penalty|Insert Date Appeal to Prefecture,Send for Credit Collection|Insert Fine Notification,Create Fine|Add penalty,Payment|Payment,Send for Credit Collection|Create Fine,Send for Credit Collection|Payment,Payment|Add penalty,Add penalty|Create Fine,Insert Fine Notification|Appeal to Judge,Insert Date Appeal to Prefecture|Send Appeal to Prefecture,Add penalty|Appeal to Judge,Appeal to Judge|Insert Fine Notification,Appeal to Judge|Add penalty
test_case 1783,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.16806999999999994,1.49,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1784,1.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.24009999999999995,1.1187189999999998,0.0,1.5981699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2830999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1785,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1786,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.24009999999999995,1.3287189999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1787,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1788,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1789,1.0,0.48999999999999994,1.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.0,0.0,0.0,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.16806999999999994,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
test_case 179,1.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.24009999999999995,0.8329999999999999,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1790,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.16806999999999994,0.7,0.3429999999999999,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1791,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1792,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1793,1.0,0.48999999999999994,1.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.0,0.0,0.0,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.16806999999999994,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
test_case 1794,1.0,0.48999999999999994,0.0,0.0,0.0,0.7,0.3429999999999999,0.6580699999999999,0.0,0.9400999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9400999999999999,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,1.0,0.0,1.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1795,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.16806999999999994,0.7,0.3429999999999999,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1796,1.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6287189999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1797,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1798,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1799,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 18,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 180,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0730999999999997,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1800,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1801,1.0,0.48999999999999994,1.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.0,0.0,0.0,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.16806999999999994,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
test_case 1802,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1803,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1804,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.16806999999999994,0.7,0.3429999999999999,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1805,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1806,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1807,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1808,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1809,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8329999999999999,0.7,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1810,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1811,1.7,0.48999999999999994,0.0,0.0,0.0,0.0,0.24009999999999995,0.6287189999999999,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1812,1.0,0.48999999999999994,1.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.0,0.0,0.0,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.16806999999999994,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
test_case 1813,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1814,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.16806999999999994,0.7,0.3429999999999999,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1815,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1816,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1817,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1818,1.0,0.8329999999999999,1.0,0.0,0.0,0.0,0.5830999999999998,0.6580699999999999,0.0,0.9400999999999999,0.0,0.0,0.0,0.16806999999999994,0.0,0.24009999999999995,0.7,0.0,0.0,0.0,0.11764899999999996,0.0,1.19,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.343,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0
test_case 1819,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.7300999999999999,0.0,1.043,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1820,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8477489999999999,0.0,1.2110699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.16806999999999994,1.043,0.3429999999999999,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,1.7301,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1821,1.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.24009999999999995,0.6287189999999999,0.0,0.8981699999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1822,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1823,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1824,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1825,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1826,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,0.8981699999999998,0.0,1.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1827,1.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.24009999999999995,1.1187189999999998,0.0,1.5981699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2830999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 1828,1.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.24009999999999995,0.6580699999999999,0.0,0.9400999999999999,0.0,0.0,0.0,0.16806999999999994,0.0,0.24009999999999995,1.043,0.0,0.0,0.0,0.11764899999999996,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.343,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
test_case 1829,1.0,1.043,0.0,0.0,0.0,0.0,0.7300999999999999,0.5110699999999999,0.0,0.7300999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.11764899999999996,1.043,0.3429999999999999,0.0,0.0,0.0,0.0,0.24009999999999995,1.0,1.49,0.0,1.0,0.0,0.0,0.0,0.16806999999999994,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
